"Source","Role","ConversationTitle","ConversationId","MessageId","OriginalName","Bytes","Hash","Duplicate","ExportPath","Lang"
"fence","assistant","Add console output","693219fb-53a0-8329-abff-2e0c0e94dc5c","89f33e21-c770-4290-9772-3002f29720d7","Untitled","194","389FE17C","False","D:\Gorstak\Powershell\ChatGPT\Untitled\89f33e21_194b_389FE17C.ps1","powershell"
"fence","assistant","Add console output","693219fb-53a0-8329-abff-2e0c0e94dc5c","89f33e21-c770-4290-9772-3002f29720d7","Move-ToQuarantine","614","BD1466EB","False","D:\Gorstak\Powershell\ChatGPT\Move-ToQuarantine\89f33e21_614b_BD1466EB.ps1","powershell"
"fence","assistant","Add console output","693219fb-53a0-8329-abff-2e0c0e94dc5c","89f33e21-c770-4290-9772-3002f29720d7","Untitled","167","9F00740B","False","D:\Gorstak\Powershell\ChatGPT\Untitled\89f33e21_167b_9F00740B.ps1","powershell"
"fence","assistant","Add console output","693219fb-53a0-8329-abff-2e0c0e94dc5c","993ec10d-3711-4148-a51a-a7d8245abf85","Antivirus","6780","B70C47AC","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\993ec10d_6780b_B70C47AC.ps1",""
"fence","assistant","Add console output","693219fb-53a0-8329-abff-2e0c0e94dc5c","e261f7f9-5fa0-45c3-9ef4-c4419c4a0eec","Antivirus","5000","9AAB4D52","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\e261f7f9_5000b_9AAB4D52.ps1",""
"fence","assistant","Add console output","693219fb-53a0-8329-abff-2e0c0e94dc5c","e36a6da8-bddc-4261-8e22-649fe4067cdb","Antivirus","12827","6349EB12","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\e36a6da8_12827b_6349EB12.ps1","powershell"
"fence","assistant","Add console output","693219fb-53a0-8329-abff-2e0c0e94dc5c","e676d25e-0c2f-4491-be2e-79b1b5e49c0f","Antivirus","13978","DEDE2AB5","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\e676d25e_13978b_DEDE2AB5.ps1","powershell"
"fence","assistant","Request clarification","6932b0c4-ac38-8328-a113-f8ce666ff9f0","115845fb-9595-4853-bdfd-b7e90e87ae34","Antivirus","292","50C7A55B","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\115845fb_292b_50C7A55B.ps1","powershell"
"fence","assistant","Request clarification","6932b0c4-ac38-8328-a113-f8ce666ff9f0","7dbd8a97-efd3-4de3-bfa7-e8be8ebb85bf","Antivirus","520","B9FDDBC7","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\7dbd8a97_520b_B9FDDBC7.ps1","powershell"
"fence","assistant","Request clarification","6932b0c4-ac38-8328-a113-f8ce666ff9f0","b95b0726-be99-41ae-a5da-7b6afa5c0197","Antivirus","10463","42769A0E","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\b95b0726_10463b_42769A0E.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","0153245d-785b-4b1e-8505-0b89bd921f1c","Untitled","130","C77E5DC3","False","D:\Gorstak\Powershell\ChatGPT\Untitled\0153245d_130b_C77E5DC3.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","11b8a738-aecf-4407-a41b-bbea8abc1eae","Untitled","355","AD571A6C","False","D:\Gorstak\Powershell\ChatGPT\Untitled\11b8a738_355b_AD571A6C.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","18939f87-a061-41ae-ba9f-58513ed9acb5","Antivirus","485","66881203","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\18939f87_485b_66881203.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","18939f87-a061-41ae-ba9f-58513ed9acb5","Untitled","308","1F6B1479","False","D:\Gorstak\Powershell\ChatGPT\Untitled\18939f87_308b_1F6B1479.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","18939f87-a061-41ae-ba9f-58513ed9acb5","Untitled","277","43EAAAF9","False","D:\Gorstak\Powershell\ChatGPT\Untitled\18939f87_277b_43EAAAF9.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","18939f87-a061-41ae-ba9f-58513ed9acb5","Untitled","487","AFBA4F3B","False","D:\Gorstak\Powershell\ChatGPT\Untitled\18939f87_487b_AFBA4F3B.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","18939f87-a061-41ae-ba9f-58513ed9acb5","Untitled","195","9CA0BC4F","False","D:\Gorstak\Powershell\ChatGPT\Untitled\18939f87_195b_9CA0BC4F.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","18939f87-a061-41ae-ba9f-58513ed9acb5","Untitled","296","EACEA68E","False","D:\Gorstak\Powershell\ChatGPT\Untitled\18939f87_296b_EACEA68E.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","18939f87-a061-41ae-ba9f-58513ed9acb5","Untitled","123","A2961B89","False","D:\Gorstak\Powershell\ChatGPT\Untitled\18939f87_123b_A2961B89.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","72159204-cc75-49d4-9e36-eae8ff757884","Antivirus","799","BC6F7F77","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\72159204_799b_BC6F7F77.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","72159204-cc75-49d4-9e36-eae8ff757884","Untitled","223","D647BAD6","False","D:\Gorstak\Powershell\ChatGPT\Untitled\72159204_223b_D647BAD6.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","72159204-cc75-49d4-9e36-eae8ff757884","Untitled","206","2532E98F","False","D:\Gorstak\Powershell\ChatGPT\Untitled\72159204_206b_2532E98F.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","72159204-cc75-49d4-9e36-eae8ff757884","Untitled","179","1D5C02B5","False","D:\Gorstak\Powershell\ChatGPT\Untitled\72159204_179b_1D5C02B5.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","72159204-cc75-49d4-9e36-eae8ff757884","Untitled","324","566F3F8F","False","D:\Gorstak\Powershell\ChatGPT\Untitled\72159204_324b_566F3F8F.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","b15b957e-23f1-48c1-9965-eef312060a10","Untitled","236","3F93B07B","False","D:\Gorstak\Powershell\ChatGPT\Untitled\b15b957e_236b_3F93B07B.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","b15b957e-23f1-48c1-9965-eef312060a10","Untitled","194","55D8976E","False","D:\Gorstak\Powershell\ChatGPT\Untitled\b15b957e_194b_55D8976E.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","b15b957e-23f1-48c1-9965-eef312060a10","Untitled","136","BAC99246","False","D:\Gorstak\Powershell\ChatGPT\Untitled\b15b957e_136b_BAC99246.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","b15b957e-23f1-48c1-9965-eef312060a10","Untitled","139","07FF70A9","False","D:\Gorstak\Powershell\ChatGPT\Untitled\b15b957e_139b_07FF70A9.ps1","powershell"
"fence","assistant","Script improvement suggestions","69403622-58e0-8329-9205-2c8c74406c65","c82e47c2-ff6d-405e-9936-c154c45a0dff","Antivirus","246","B956B7B9","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\c82e47c2_246b_B956B7B9.ps1","powershell"
"fence","assistant","Merging security suite GShield","6942b33f-ad5c-832c-b116-d42ace1a5799","00c8b2e5-d5d6-413b-acd8-f1a0818bf2b7","KeyScrambler","360","E7C4F771","False","D:\Gorstak\Powershell\ChatGPT\KeyScrambler\00c8b2e5_360b_E7C4F771.ps1","powershell"
"fence","assistant","Merging security suite GShield","6942b33f-ad5c-832c-b116-d42ace1a5799","00c8b2e5-d5d6-413b-acd8-f1a0818bf2b7","GShield","497","571A8EAF","False","D:\Gorstak\Powershell\ChatGPT\GShield\00c8b2e5_497b_571A8EAF.ps1","powershell"
"fence","assistant","Merging security suite GShield","6942b33f-ad5c-832c-b116-d42ace1a5799","00c8b2e5-d5d6-413b-acd8-f1a0818bf2b7","GShield","140","0B08A668","False","D:\Gorstak\Powershell\ChatGPT\GShield\00c8b2e5_140b_0B08A668.ps1","powershell"
"fence","assistant","Merging security suite GShield","6942b33f-ad5c-832c-b116-d42ace1a5799","18c3a3cf-67d1-4193-9ea9-18b92fbd587b","Hardening","135","B10FB7FB","False","D:\Gorstak\Powershell\ChatGPT\Hardening\18c3a3cf_135b_B10FB7FB.ps1","powershell"
"fence","assistant","Merging security suite GShield","6942b33f-ad5c-832c-b116-d42ace1a5799","18c3a3cf-67d1-4193-9ea9-18b92fbd587b","GShield","2410","2214943A","False","D:\Gorstak\Powershell\ChatGPT\GShield\18c3a3cf_2410b_2214943A.ps1","powershell"
"fence","assistant","Merging security suite GShield","6942b33f-ad5c-832c-b116-d42ace1a5799","67300d82-6266-488c-b4ba-87b8668cb844","GShield","1137","849AE33D","False","D:\Gorstak\Powershell\ChatGPT\GShield\67300d82_1137b_849AE33D.ps1","powershell"
"fence","assistant","Merging security suite GShield","6942b33f-ad5c-832c-b116-d42ace1a5799","8f966fb1-621f-4235-bdfd-436d07e8e4e2","Hardening","3631","5F92A011","False","D:\Gorstak\Powershell\ChatGPT\Hardening\8f966fb1_3631b_5F92A011.ps1","powershell"
"fence","assistant","Merging security suite GShield","6942b33f-ad5c-832c-b116-d42ace1a5799","d71af871-cb1c-4813-be07-63bdad5f79af","GShield","199","05B3D194","False","D:\Gorstak\Powershell\ChatGPT\GShield\d71af871_199b_05B3D194.ps1","powershell"
"fence","assistant","PowerShell script error","69455182-e0e8-8327-a735-f1fa538d0d39","269e9085-10ed-4f61-a522-336e6eb6d519","Antivirus","216","873383B0","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\269e9085_216b_873383B0.ps1","powershell"
"fence","assistant","PowerShell script error","69455182-e0e8-8327-a735-f1fa538d0d39","33e79b47-5f71-45dd-a8b7-3b6f927faa5f","Untitled","120","98185106","False","D:\Gorstak\Powershell\ChatGPT\Untitled\33e79b47_120b_98185106.ps1","powershell"
"fence","assistant","Antivirus script review","694559da-2894-8325-831d-078a480d4e50","21db2bd6-3391-4bf7-b670-92588b2bdb2a","Antivirus","2095","6E4DD8D9","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\21db2bd6_2095b_6E4DD8D9.ps1","powershell"
"fence","assistant","Antivirus script review","694559da-2894-8325-831d-078a480d4e50","91de235f-2140-4a66-bb63-b5e9933fcc54","Antivirus","222","81214354","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\91de235f_222b_81214354.ps1","powershell"
"fence","assistant","Antivirus script review","694559da-2894-8325-831d-078a480d4e50","91de235f-2140-4a66-bb63-b5e9933fcc54","Antivirus","125","B949FCD3","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\91de235f_125b_B949FCD3.ps1","powershell"
"fence","assistant","Antivirus script review","694559da-2894-8325-831d-078a480d4e50","91de235f-2140-4a66-bb63-b5e9933fcc54","Antivirus","311","59400B2E","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\91de235f_311b_59400B2E.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","66dc166c-8a5c-48f2-9e18-edb1c183abab","Antivirus","157","85CD49BB","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\66dc166c_157b_85CD49BB.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","66dc166c-8a5c-48f2-9e18-edb1c183abab","Antivirus","176","6D31522D","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\66dc166c_176b_6D31522D.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","Antivirus","353","B57DA03B","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\f28a6199_353b_B57DA03B.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","Antivirus","578","F8C05B95","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\f28a6199_578b_F8C05B95.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","Antivirus","225","E9FE7658","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\f28a6199_225b_E9FE7658.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","Antivirus","545","38E813BC","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\f28a6199_545b_38E813BC.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","Antivirus","289","FEA65DFB","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\f28a6199_289b_FEA65DFB.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","Antivirus","486","5387F3DC","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\f28a6199_486b_5387F3DC.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","Antivirus","540","5434D609","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\f28a6199_540b_5434D609.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","Antivirus","415","C7ABEF72","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\f28a6199_415b_C7ABEF72.ps1","powershell"
"fence","assistant","Antivirus.ps1 Review Options","694ec641-a5a8-8326-a51e-e760642c3f80","f28a6199-efff-4496-8173-748594d61859","GShield","164","13FC4DB7","False","D:\Gorstak\Powershell\ChatGPT\GShield\f28a6199_164b_13FC4DB7.ps1","powershell"
"fence","assistant","Script Organization Framework","69533727-3294-832f-8518-6528afe5be22","88308c38-271d-429f-805b-a201ce3336bf","Invoke-ManagedJob","866","7C674BEA","False","D:\Gorstak\Powershell\ChatGPT\Invoke-ManagedJob\88308c38_866b_7C674BEA.ps1","powershell"
"fence","assistant","Script Organization Framework","69533727-3294-832f-8518-6528afe5be22","88308c38-271d-429f-805b-a201ce3336bf","Start-AllJobs","811","8625E50E","False","D:\Gorstak\Powershell\ChatGPT\Start-AllJobs\88308c38_811b_8625E50E.ps1","powershell"
"fence","assistant","Script Organization Framework","69533727-3294-832f-8518-6528afe5be22","88308c38-271d-429f-805b-a201ce3336bf","Monitor-Jobs","617","23698B47","False","D:\Gorstak\Powershell\ChatGPT\Monitor-Jobs\88308c38_617b_23698B47.ps1","powershell"
"fence","assistant","Script Organization Framework","69533727-3294-832f-8518-6528afe5be22","88308c38-271d-429f-805b-a201ce3336bf","Untitled","231","59585E22","False","D:\Gorstak\Powershell\ChatGPT\Untitled\88308c38_231b_59585E22.ps1","powershell"
"fence","assistant","Script Organization Framework","69533727-3294-832f-8518-6528afe5be22","88308c38-271d-429f-805b-a201ce3336bf","Untitled","147","B6910D4B","False","D:\Gorstak\Powershell\ChatGPT\Untitled\88308c38_147b_B6910D4B.ps1","powershell"
"fence","assistant","Script Organization Framework","69533727-3294-832f-8518-6528afe5be22","88308c38-271d-429f-805b-a201ce3336bf","Untitled","277","F167D426","False","D:\Gorstak\Powershell\ChatGPT\Untitled\88308c38_277b_F167D426.ps1","powershell"
"fence","assistant","Script Organization Framework","69533727-3294-832f-8518-6528afe5be22","ea4cf808-a9f7-4ddd-91bd-e43c35f53463","Antivirus","5929","B119967F","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\ea4cf808_5929b_B119967F.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","1430e599-3cb0-490f-851f-2b716a5e29c6","Install-ProcessCreationBlocker","1788","427585A5","False","D:\Gorstak\Powershell\ChatGPT\Install-ProcessCreationBlocker\1430e599_1788b_427585A5.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","2d68bc5b-7175-4f76-8ac4-86f8abe745c5","Install-ProcessCreationBlocker","2163","6176B770","False","D:\Gorstak\Powershell\ChatGPT\Install-ProcessCreationBlocker\2d68bc5b_2163b_6176B770.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","3424ff5f-4cd5-4fff-8b13-610108fa8169","Antivirus","684","571801A8","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\3424ff5f_684b_571801A8.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","3767c7c7-901c-4eec-ab77-8779328bcc72","Install-ProcessCreationBlocker","1263","F99E381C","False","D:\Gorstak\Powershell\ChatGPT\Install-ProcessCreationBlocker\3767c7c7_1263b_F99E381C.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","3767c7c7-901c-4eec-ab77-8779328bcc72","Untitled","239","E3787A6B","False","D:\Gorstak\Powershell\ChatGPT\Untitled\3767c7c7_239b_E3787A6B.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","3767c7c7-901c-4eec-ab77-8779328bcc72","Untitled","361","235BCBC0","False","D:\Gorstak\Powershell\ChatGPT\Untitled\3767c7c7_361b_235BCBC0.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","3767c7c7-901c-4eec-ab77-8779328bcc72","Untitled","314","9C4DF243","False","D:\Gorstak\Powershell\ChatGPT\Untitled\3767c7c7_314b_9C4DF243.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","4c535007-7d19-4d56-9a87-c62025966724","Untitled","124","62CEB7F0","False","D:\Gorstak\Powershell\ChatGPT\Untitled\4c535007_124b_62CEB7F0.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","563d408e-f722-46f3-b1e3-3761615aede3","Untitled","135","48C303D8","False","D:\Gorstak\Powershell\ChatGPT\Untitled\563d408e_135b_48C303D8.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","563d408e-f722-46f3-b1e3-3761615aede3","Invoke-ManagedJobsTick","1810","11BB6E94","False","D:\Gorstak\Powershell\ChatGPT\Invoke-ManagedJobsTick\563d408e_1810b_11BB6E94.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","6cc8d53a-457f-4e1f-9e1a-ad0322743181","Untitled","122","3F9F77A0","False","D:\Gorstak\Powershell\ChatGPT\Untitled\6cc8d53a_122b_3F9F77A0.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","6cc8d53a-457f-4e1f-9e1a-ad0322743181","Antivirus","772","E0B6142C","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\6cc8d53a_772b_E0B6142C.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","ac422f99-82c0-4832-94ed-422cdb6e694c","Untitled","351","45D20326","False","D:\Gorstak\Powershell\ChatGPT\Untitled\ac422f99_351b_45D20326.ps1","powershell"
"fence","assistant","Placebo Functions in Code","695d967d-6d00-8325-9bec-343f134ce8f4","dbf361aa-dad3-45b5-9064-b4d50aa548d7","Untitled","145","DECC575E","False","D:\Gorstak\Powershell\ChatGPT\Untitled\dbf361aa_145b_DECC575E.ps1","powershell"
"fence","assistant","PS1 Audio Processing Limitations","696d1bd3-aed4-8329-9084-e1eae883b06f","93349fe4-447b-46f0-8bc6-e54487551779","Audio","1113","71F6E849","False","D:\Gorstak\Powershell\ChatGPT\Audio\93349fe4_1113b_71F6E849.ps1","powershell"
"fence","assistant","Grok Triggering Bathroom Urge","69933498-ae4c-832e-87e8-1036b5bcb0f9","9472a13a-ec05-4bb8-a135-19f1a47549a4","NeuroBehaviorMonitor","4230","D4BACF5D","False","D:\Gorstak\Powershell\ChatGPT\NeuroBehaviorMonitor\9472a13a_4230b_D4BACF5D.ps1","powershell"
"fence","assistant","Grok Triggering Bathroom Urge","69933498-ae4c-832e-87e8-1036b5bcb0f9","9472a13a-ec05-4bb8-a135-19f1a47549a4","NeuroBehaviorMonitor","164","68B08D74","False","D:\Gorstak\Powershell\ChatGPT\NeuroBehaviorMonitor\9472a13a_164b_68B08D74.ps1","powershell"
"fence","assistant","Grok Triggering Bathroom Urge","69933498-ae4c-832e-87e8-1036b5bcb0f9","f9317a49-a362-4db6-950a-bd6499c9c197","Optional","3885","2F222D08","False","D:\Gorstak\Powershell\ChatGPT\Optional\f9317a49_3885b_2F222D08.ps1","powershell"
"fence","assistant","Low RAM Usage Check","69a020e4-db2c-832b-bc84-20efe7bcd48c","7b11a945-240c-47a1-ad1e-db2c0165c2fb","Antivirus","203","48D7B216","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\7b11a945_203b_48D7B216.ps1","powershell"
"fence","assistant","Script Structure Optimization","69a1300f-414c-832b-b1df-9bff2dce6d63","032e7d4d-1c11-46e8-ab40-9018d9495dc6","Antivirus","231","766117E5","False","D:\Gorstak\Powershell\ChatGPT\Antivirus\032e7d4d_231b_766117E5.ps1","powershell"
"fence","assistant","Script Structure Optimization","69a1300f-414c-832b-b1df-9bff2dce6d63","032e7d4d-1c11-46e8-ab40-9018d9495dc6","Untitled","402","F6A62265","False","D:\Gorstak\Powershell\ChatGPT\Untitled\032e7d4d_402b_F6A62265.ps1","powershell"
"fence","assistant","Script Structure Optimization","69a1300f-414c-832b-b1df-9bff2dce6d63","032e7d4d-1c11-46e8-ab40-9018d9495dc6","Untitled","293","C39A52E8","False","D:\Gorstak\Powershell\ChatGPT\Untitled\032e7d4d_293b_C39A52E8.ps1","powershell"
"fence","assistant","Script Structure Optimization","69a1300f-414c-832b-b1df-9bff2dce6d63","032e7d4d-1c11-46e8-ab40-9018d9495dc6","Untitled","407","9DC0ADF1","False","D:\Gorstak\Powershell\ChatGPT\Untitled\032e7d4d_407b_9DC0ADF1.ps1","powersshell"
"fence","assistant","Script Structure Optimization","69a1300f-414c-832b-b1df-9bff2dce6d63","032e7d4d-1c11-46e8-ab40-9018d9495dc6","Untitled","237","87E54C16","False","D:\Gorstak\Powershell\ChatGPT\Untitled\032e7d4d_237b_87E54C16.ps1","powershell"
"fence","assistant","Script Structure Optimization","69a1300f-414c-832b-b1df-9bff2dce6d63","032e7d4d-1c11-46e8-ab40-9018d9495dc6","Test-CirclHashLookup","1220","CAC0797D","False","D:\Gorstak\Powershell\ChatGPT\Test-CirclHashLookup\032e7d4d_1220b_CAC0797D.ps1","powershell"
"fence","assistant","Command Extraction & Registry Block","69da96e6-2444-832a-ba92-9018913098c2","10e43aab-2635-4825-ad05-4cff86895fa4","Untitled","449","38B44C2E","False","D:\Gorstak\Powershell\ChatGPT\Untitled\10e43aab_449b_38B44C2E.ps1","powershell"
"fence","assistant","Command Extraction & Registry Block","69da96e6-2444-832a-ba92-9018913098c2","2226cc54-a68e-4a4c-b963-670310725fb0","Command Extraction & Registry Block","1094","013D11C5","False","D:\Gorstak\Powershell\ChatGPT\Command Extraction & Registry Block\2226cc54_1094b_013D11C5.ps1","powershell"
"fence","assistant","Command Extraction & Registry Block","69da96e6-2444-832a-ba92-9018913098c2","2226cc54-a68e-4a4c-b963-670310725fb0","Untitled","495","1A539F68","False","D:\Gorstak\Powershell\ChatGPT\Untitled\2226cc54_495b_1A539F68.ps1","powershell"
"fence","assistant","VirusTotal Malware Detection","69e36c75-ed98-83eb-b3a1-7dc53de1ab21","2711bdd2-8226-4de2-a65d-2ad151f13e5a","Untitled","192","C7BA0E82","False","D:\Gorstak\Powershell\ChatGPT\Untitled\2711bdd2_192b_C7BA0E82.ps1","powershell"
"fence","assistant","VirusTotal Malware Detection","69e36c75-ed98-83eb-b3a1-7dc53de1ab21","2711bdd2-8226-4de2-a65d-2ad151f13e5a","Untitled","247","A0FD0BC3","False","D:\Gorstak\Powershell\ChatGPT\Untitled\2711bdd2_247b_A0FD0BC3.ps1","powershell"
"fence","assistant","VirusTotal Malware Detection","69e36c75-ed98-83eb-b3a1-7dc53de1ab21","2711bdd2-8226-4de2-a65d-2ad151f13e5a","Untitled","263","9C40204D","False","D:\Gorstak\Powershell\ChatGPT\Untitled\2711bdd2_263b_9C40204D.ps1","powershell"
"fence","assistant","VirusTotal Malware Detection","69e36c75-ed98-83eb-b3a1-7dc53de1ab21","2711bdd2-8226-4de2-a65d-2ad151f13e5a","Untitled","124","07BB52B5","False","D:\Gorstak\Powershell\ChatGPT\Untitled\2711bdd2_124b_07BB52B5.ps1","powershell"
"fence","assistant","VirusTotal Malware Detection","69e36c75-ed98-83eb-b3a1-7dc53de1ab21","2711bdd2-8226-4de2-a65d-2ad151f13e5a","Untitled","281","6C9664A7","False","D:\Gorstak\Powershell\ChatGPT\Untitled\2711bdd2_281b_6C9664A7.ps1","powershell"
"fence","assistant","VirusTotal Malware Detection","69e36c75-ed98-83eb-b3a1-7dc53de1ab21","2711bdd2-8226-4de2-a65d-2ad151f13e5a","Untitled","230","CDB251FA","False","D:\Gorstak\Powershell\ChatGPT\Untitled\2711bdd2_230b_CDB251FA.ps1","powershell"
"fence","assistant","Legitimate Security Agent Creation","69e95a14-167c-83eb-9b51-76eb62fd5ecc","5522c369-dd00-441f-b7e6-61c90a90eb64","GShield","445","C72CF801","False","D:\Gorstak\Powershell\ChatGPT\GShield\5522c369_445b_C72CF801.ps1","powershell"
"fence","assistant","Fire-and-Forget Script","69f7a4b9-7278-83eb-b617-78313acf0f53","136748f4-7fa6-4520-8a1a-c39645274b6a","Fire-and-Forget Script","1300","2B08A800","False","D:\Gorstak\Powershell\ChatGPT\Fire-and-Forget Script\136748f4_1300b_2B08A800.ps1","powershell"
"fence","assistant","Fire-and-Forget Script","69f7a4b9-7278-83eb-b617-78313acf0f53","5ee3a960-05f3-4b12-bace-02193a925ad5","Fire-and-Forget Script","2005","23A968A1","False","D:\Gorstak\Powershell\ChatGPT\Fire-and-Forget Script\5ee3a960_2005b_23A968A1.ps1","powershell"
"fence","assistant","Script Bugs and Restructuring","69fa27cf-e70c-8386-bf18-06d905935977","463470f6-2193-484c-9279-39656c9a9896","Untitled","123","12489AA8","False","D:\Gorstak\Powershell\ChatGPT\Untitled\463470f6_123b_12489AA8.ps1","powershell"
"fence","assistant","Script Bugs and Restructuring","69fa27cf-e70c-8386-bf18-06d905935977","463470f6-2193-484c-9279-39656c9a9896","Untitled","123","B189B52B","False","D:\Gorstak\Powershell\ChatGPT\Untitled\463470f6_123b_B189B52B.ps1","powershell"
